nta_code,NTAName,borough,year_month,date,borough_count,n_ntas,estimated_count
BK1102,Bath Beach,Brooklyn,2023-06,2023-06-01,1760.0,53,38.22994823980549
BK1102,Bath Beach,Brooklyn,2023-07,2023-07-01,1442.0,53,31.32249168284063
BK1102,Bath Beach,Brooklyn,2023-08,2023-08-01,1449.0,53,31.474542613339857
BK1102,Bath Beach,Brooklyn,2023-09,2023-09-01,1753.0,53,38.07789730930626
BK1102,Bath Beach,Brooklyn,2023-10,2023-10-01,2030.0,53,44.09476984477565
BK1102,Bath Beach,Brooklyn,2023-11,2023-11-01,1857.0,53,40.33693970529477
BK1102,Bath Beach,Brooklyn,2023-12,2023-12-01,1815.0,53,39.42463412229941
BK1102,Bath Beach,Brooklyn,2024-01,2024-01-01,1689.0,53,36.68771737331333
BK1102,Bath Beach,Brooklyn,2024-02,2024-02-01,1461.0,53,31.73520135133853
BK1102,Bath Beach,Brooklyn,2024-03,2024-03-01,1538.0,53,33.40776158683002
BK1102,Bath Beach,Brooklyn,2024-04,2024-04-01,1636.0,53,35.53647461381919
BK1102,Bath Beach,Brooklyn,2024-05,2024-05-01,1928.0,53,41.87917057178692
BK1102,Bath Beach,Brooklyn,2024-06,2024-06-01,1406.0,53,30.54051546884461
BK1102,Bath Beach,Brooklyn,2024-07,2024-07-01,1334.0,53,28.976563040852568
BK1102,Bath Beach,Brooklyn,2024-08,2024-08-01,1423.0,53,30.90978201434273
BK1102,Bath Beach,Brooklyn,2024-09,2024-09-01,1775.0,53,38.555771662303826
BK1102,Bath Beach,Brooklyn,2024-10,2024-10-01,1834.0,53,39.837343790797306
BK1102,Bath Beach,Brooklyn,2024-11,2024-11-01,1657.0,53,35.99262740531687
BK1102,Bath Beach,Brooklyn,2024-12,2024-12-01,1715.0,53,37.25247797231046
BK1102,Bath Beach,Brooklyn,2025-01,2025-01-01,1489.0,53,32.34340507333544
BK1102,Bath Beach,Brooklyn,2025-02,2025-02-01,1240.0,53,26.934736259862955
BK1102,Bath Beach,Brooklyn,2025-03,2025-03-01,1558.0,53,33.84219281682781
BK1102,Bath Beach,Brooklyn,2025-04,2025-04-01,1784.0,53,38.75126571580283
BK1102,Bath Beach,Brooklyn,2025-05,2025-05-01,1973.0,53,42.856640839281944
BK1102,Bath Beach,Brooklyn,2025-06,2025-06-01,1433.0,53,31.126997629341627
BK1102,Bath Beach,Brooklyn,2025-07,2025-07-01,1376.0,53,29.888868623847927
BK1102,Bath Beach,Brooklyn,2025-08,2025-08-01,1437.0,53,31.213883875341185
BK1102,Bath Beach,Brooklyn,2025-09,2025-09-01,1716.0,53,37.27419953381035
BK1102,Bath Beach,Brooklyn,2025-10,2025-10-01,1699.0,53,36.904932988312225
BK1102,Bath Beach,Brooklyn,2025-11,2025-11-01,50.0,53,1.086078074994474
BK1103,Gravesend (West),Brooklyn,2022-03,2022-03-01,1642.0,53,22.33709415302027
BK1103,Gravesend (West),Brooklyn,2022-04,2022-04-01,1540.0,53,20.949528011967857
BK1103,Gravesend (West),Brooklyn,2022-05,2022-05-01,2155.0,53,29.31573562713684
BK1103,Gravesend (West),Brooklyn,2022-06,2022-06-01,1508.0,53,20.514213144186705
BK1103,Gravesend (West),Brooklyn,2022-07,2022-07-01,1377.0,53,18.73214290420762
BK1103,Gravesend (West),Brooklyn,2022-08,2022-08-01,1308.0,53,17.793495220554515
BK1103,Gravesend (West),Brooklyn,2022-09,2022-09-01,1827.0,53,24.85375823238005
BK1103,Gravesend (West),Brooklyn,2022-10,2022-10-01,2066.0,53,28.105016151120513
BK1103,Gravesend (West),Brooklyn,2022-11,2022-11-01,1706.0,53,23.207723888582574
BK1103,Gravesend (West),Brooklyn,2022-12,2022-12-01,1329.0,53,18.079170602535896
BK1103,Gravesend (West),Brooklyn,2023-01,2023-01-01,1378.0,53,18.745746493825784
BK1103,Gravesend (West),Brooklyn,2023-02,2023-02-01,1594.0,53,21.684121851348547
BK1103,Gravesend (West),Brooklyn,2023-03,2023-03-01,1633.0,53,22.214661846456824
BK1103,Gravesend (West),Brooklyn,2023-04,2023-04-01,1914.0,53,26.03727052916005
BK1103,Gravesend (West),Brooklyn,2023-05,2023-05-01,1931.0,53,26.268531552668787
BK1103,Gravesend (West),Brooklyn,2023-06,2023-06-01,1760.0,53,23.942317727963264
BK1103,Gravesend (West),Brooklyn,2023-07,2023-07-01,1442.0,53,19.616376229388084
BK1103,Gravesend (West),Brooklyn,2023-08,2023-08-01,1449.0,53,19.71160135671521
BK1103,Gravesend (West),Brooklyn,2023-09,2023-09-01,1753.0,53,23.847092600636138
BK1103,Gravesend (West),Brooklyn,2023-10,2023-10-01,2030.0,53,27.61528692486672
BK1103,Gravesend (West),Brooklyn,2023-11,2023-11-01,1857.0,53,25.261865920924876
BK1103,Gravesend (West),Brooklyn,2023-12,2023-12-01,1815.0,53,24.690515156962114
BK1103,Gravesend (West),Brooklyn,2024-01,2024-01-01,1689.0,53,22.976462865073838
BK1103,Gravesend (West),Brooklyn,2024-02,2024-02-01,1461.0,53,19.87484443213314
BK1103,Gravesend (West),Brooklyn,2024-03,2024-03-01,1538.0,53,20.922320832731533
BK1103,Gravesend (West),Brooklyn,2024-04,2024-04-01,1636.0,53,22.255472615311305
BK1103,Gravesend (West),Brooklyn,2024-05,2024-05-01,1928.0,53,26.227720783814302
BK1103,Gravesend (West),Brooklyn,2024-06,2024-06-01,1406.0,53,19.126647003134288
BK1103,Gravesend (West),Brooklyn,2024-07,2024-07-01,1334.0,53,18.1471885506267
BK1103,Gravesend (West),Brooklyn,2024-08,2024-08-01,1423.0,53,19.357908026643024
BK1103,Gravesend (West),Brooklyn,2024-09,2024-09-01,1775.0,53,24.14637157223568
BK1103,Gravesend (West),Brooklyn,2024-10,2024-10-01,1834.0,53,24.948983359707174
BK1103,Gravesend (West),Brooklyn,2024-11,2024-11-01,1657.0,53,22.541147997292686
BK1103,Gravesend (West),Brooklyn,2024-12,2024-12-01,1715.0,53,23.33015619514602
BK1103,Gravesend (West),Brooklyn,2025-01,2025-01-01,1489.0,53,20.255744941441648
BK1103,Gravesend (West),Brooklyn,2025-02,2025-02-01,1240.0,53,16.868451126519574
BK1103,Gravesend (West),Brooklyn,2025-03,2025-03-01,1558.0,53,21.194392625094753
BK1103,Gravesend (West),Brooklyn,2025-04,2025-04-01,1784.0,53,24.268803878799126
BK1103,Gravesend (West),Brooklyn,2025-05,2025-05-01,1973.0,53,26.839882316631545
BK1103,Gravesend (West),Brooklyn,2025-06,2025-06-01,1433.0,53,19.493943922824634
BK1103,Gravesend (West),Brooklyn,2025-07,2025-07-01,1376.0,53,18.71853931458946
BK1103,Gravesend (West),Brooklyn,2025-08,2025-08-01,1437.0,53,19.54835828129728
BK1103,Gravesend (West),Brooklyn,2025-09,2025-09-01,1716.0,53,23.34375978476418
BK1103,Gravesend (West),Brooklyn,2025-10,2025-10-01,1699.0,53,23.112498761255445
BK1103,Gravesend (West),Brooklyn,2025-11,2025-11-01,50.0,53,0.6801794809080473
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-03,2022-03-01,1642.0,53,31.444340132196004
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-04,2022-04-01,1540.0,53,29.49103763920941
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-05,2022-05-01,2155.0,53,41.26830267045213
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-06,2022-06-01,1508.0,53,28.878236857095967
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-07,2022-07-01,1377.0,53,26.36958365531906
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-08,2022-08-01,1308.0,53,25.048231968886952
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-09,2022-09-01,1827.0,53,34.98709465378934
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-10,2022-10-01,2066.0,53,39.563950495199116
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-11,2022-11-01,1706.0,53,32.66994169642289
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2022-12,2022-12-01,1329.0,53,25.4503824821489
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-01,2023-01-01,1378.0,53,26.388733679760108
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-02,2023-02-01,1594.0,53,30.525138959025842
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-03,2023-03-01,1633.0,53,31.271989912226598
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-04,2023-04-01,1914.0,53,36.65314678016026
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-05,2023-05-01,1931.0,53,36.97869719565803
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-06,2023-06-01,1760.0,53,33.704043016239325
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-07,2023-07-01,1442.0,53,27.61433524398699
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-08,2023-08-01,1449.0,53,27.748385415074306
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-09,2023-09-01,1753.0,53,33.56999284515201
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-10,2023-10-01,2030.0,53,38.87454961532149
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-11,2023-11-01,1857.0,53,35.561595387020695
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2023-12,2023-12-01,1815.0,53,34.7572943604968
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-01,2024-01-01,1689.0,53,32.34439128092512
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-02,2024-02-01,1461.0,53,27.978185708366848
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-03,2024-03-01,1538.0,53,29.452737590327317
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-04,2024-04-01,1636.0,53,31.329439985549733
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-05,2024-05-01,1928.0,53,36.9212471223349
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-06,2024-06-01,1406.0,53,26.92493436410937
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-07,2024-07-01,1334.0,53,25.546132604354124
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-08,2024-08-01,1423.0,53,27.250484779607135
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-09,2024-09-01,1775.0,53,33.991293382855
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-10,2024-10-01,1834.0,53,35.12114482487666
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-11,2024-11-01,1657.0,53,31.73159049881168
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2024-12,2024-12-01,1715.0,53,32.8422919163923
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-01,2025-01-01,1489.0,53,28.51438639271611
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-02,2025-02-01,1240.0,53,23.746030306895886
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-03,2025-03-01,1558.0,53,29.835738079148218
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-04,2025-04-01,1784.0,53,34.16364360282441
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-05,2025-05-01,1973.0,53,37.782998222181924
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-06,2025-06-01,1433.0,53,27.441985024017587
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-07,2025-07-01,1376.0,53,26.350433630878015
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-08,2025-08-01,1437.0,53,27.518585121781765
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-09,2025-09-01,1716.0,53,32.86144194083334
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-10,2025-10-01,1699.0,53,32.53589152533557
BK1201,Sunset Park (East)-Borough Park (West),Brooklyn,2025-11,2025-11-01,50.0,53,0.9575012220522535
BK1202,Borough Park,Brooklyn,2022-03,2022-03-01,1642.0,53,20.129715180120485
BK1202,Borough Park,Brooklyn,2022-04,2022-04-01,1540.0,53,18.8792700227683
BK1202,Borough Park,Brooklyn,2022-05,2022-05-01,2155.0,53,26.41871876562707
BK1202,Borough Park,Brooklyn,2022-06,2022-06-01,1508.0,53,18.486973502814674
BK1202,Borough Park,Brooklyn,2022-07,2022-07-01,1377.0,53,16.881009624254514
BK1202,Borough Park,Brooklyn,2022-08,2022-08-01,1308.0,53,16.035120253104505
BK1202,Borough Park,Brooklyn,2022-09,2022-09-01,1827.0,53,22.397679436102393
BK1202,Borough Park,Brooklyn,2022-10,2022-10-01,2066.0,53,25.327644069506043
BK1202,Borough Park,Brooklyn,2022-11,2022-11-01,1706.0,53,20.914308220027742
BK1202,Borough Park,Brooklyn,2022-12,2022-12-01,1329.0,53,16.292564844324072
BK1202,Borough Park,Brooklyn,2023-01,2023-01-01,1378.0,53,16.893268890503062
BK1202,Borough Park,Brooklyn,2023-02,2023-02-01,1594.0,53,19.541270400190047
BK1202,Borough Park,Brooklyn,2023-03,2023-03-01,1633.0,53,20.019381783883528
BK1202,Borough Park,Brooklyn,2023-04,2023-04-01,1914.0,53,23.464235599726315
BK1202,Borough Park,Brooklyn,2023-05,2023-05-01,1931.0,53,23.67264312595168
BK1202,Borough Park,Brooklyn,2023-06,2023-06-01,1760.0,53,21.576308597449486
BK1202,Borough Park,Brooklyn,2023-07,2023-07-01,1442.0,53,17.677861930410316
BK1202,Borough Park,Brooklyn,2023-08,2023-08-01,1449.0,53,17.763676794150175
BK1202,Borough Park,Brooklyn,2023-09,2023-09-01,1753.0,53,21.49049373370963
BK1202,Borough Park,Brooklyn,2023-10,2023-10-01,2030.0,53,24.886310484558216
BK1202,Borough Park,Brooklyn,2023-11,2023-11-01,1857.0,53,22.765457423558917
BK1202,Borough Park,Brooklyn,2023-12,2023-12-01,1815.0,53,22.250568241119783
BK1202,Borough Park,Brooklyn,2024-01,2024-01-01,1689.0,53,20.705900693802377
BK1202,Borough Park,Brooklyn,2024-02,2024-02-01,1461.0,53,17.910787989132782
BK1202,Borough Park,Brooklyn,2024-03,2024-03-01,1538.0,53,18.854751490271198
BK1202,Borough Park,Brooklyn,2024-04,2024-04-01,1636.0,53,20.05615958262918
BK1202,Borough Park,Brooklyn,2024-05,2024-05-01,1928.0,53,23.635865327206027
BK1202,Borough Park,Brooklyn,2024-06,2024-06-01,1406.0,53,17.23652834546249
BK1202,Borough Park,Brooklyn,2024-07,2024-07-01,1334.0,53,16.353861175566827
BK1202,Borough Park,Brooklyn,2024-08,2024-08-01,1423.0,53,17.44493587168785
BK1202,Borough Park,Brooklyn,2024-09,2024-09-01,1775.0,53,21.76019759117775
BK1202,Borough Park,Brooklyn,2024-10,2024-10-01,1834.0,53,22.48349429984225
BK1202,Borough Park,Brooklyn,2024-11,2024-11-01,1657.0,53,20.31360417384875
BK1202,Borough Park,Brooklyn,2024-12,2024-12-01,1715.0,53,21.0246416162647
BK1202,Borough Park,Brooklyn,2025-01,2025-01-01,1489.0,53,18.25404744409221
BK1202,Borough Park,Brooklyn,2025-02,2025-02-01,1240.0,53,15.201490148203048
BK1202,Borough Park,Brooklyn,2025-03,2025-03-01,1558.0,53,19.099936815242216
BK1202,Borough Park,Brooklyn,2025-04,2025-04-01,1784.0,53,21.870530987414707
BK1202,Borough Park,Brooklyn,2025-05,2025-05-01,1973.0,53,24.187532308390814
BK1202,Borough Park,Brooklyn,2025-06,2025-06-01,1433.0,53,17.56752853417336
BK1202,Borough Park,Brooklyn,2025-07,2025-07-01,1376.0,53,16.86875035800596
BK1202,Borough Park,Brooklyn,2025-08,2025-08-01,1437.0,53,17.616565599167565
BK1202,Borough Park,Brooklyn,2025-09,2025-09-01,1716.0,53,21.036900882513248
BK1202,Borough Park,Brooklyn,2025-10,2025-10-01,1699.0,53,20.828493356287886
BK1202,Borough Park,Brooklyn,2025-11,2025-11-01,50.0,53,0.6129633124275422
BK1203,Kensington,Brooklyn,2022-03,2022-03-01,1642.0,53,31.90935139686459
BK1203,Kensington,Brooklyn,2022-04,2022-04-01,1540.0,53,29.927162698642793
BK1203,Kensington,Brooklyn,2022-05,2022-05-01,2155.0,53,41.87859455556833
BK1203,Kensington,Brooklyn,2022-06,2022-06-01,1508.0,53,29.305299577632034
BK1203,Kensington,Brooklyn,2022-07,2022-07-01,1377.0,53,26.75954742599424
BK1203,Kensington,Brooklyn,2022-08,2022-08-01,1308.0,53,25.418655071314788
BK1203,Kensington,Brooklyn,2022-09,2022-09-01,1827.0,53,35.50449756520804
BK1203,Kensington,Brooklyn,2022-10,2022-10-01,2066.0,53,40.14903775025715
BK1203,Kensington,Brooklyn,2022-11,2022-11-01,1706.0,53,33.15307763888611
BK1203,Kensington,Brooklyn,2022-12,2022-12-01,1329.0,53,25.8267527444781
BK1203,Kensington,Brooklyn,2023-01,2023-01-01,1378.0,53,26.778980648525824
BK1203,Kensington,Brooklyn,2023-02,2023-02-01,1594.0,53,30.97655671534845
BK1203,Kensington,Brooklyn,2023-03,2023-03-01,1633.0,53,31.734452394080314
BK1203,Kensington,Brooklyn,2023-04,2023-04-01,1914.0,53,37.19518792545605
BK1203,Kensington,Brooklyn,2023-05,2023-05-01,1931.0,53,37.52555270849301
BK1203,Kensington,Brooklyn,2023-06,2023-06-01,1760.0,53,34.202471655591765
BK1203,Kensington,Brooklyn,2023-07,2023-07-01,1442.0,53,28.022706890547344
BK1203,Kensington,Brooklyn,2023-08,2023-08-01,1449.0,53,28.15873944826845
BK1203,Kensington,Brooklyn,2023-09,2023-09-01,1753.0,53,34.06643909787066
BK1203,Kensington,Brooklyn,2023-10,2023-10-01,2030.0,53,39.44944173912005
BK1203,Kensington,Brooklyn,2023-11,2023-11-01,1857.0,53,36.08749424115563
BK1203,Kensington,Brooklyn,2023-12,2023-12-01,1815.0,53,35.27129889482901
BK1203,Kensington,Brooklyn,2024-01,2024-01-01,1689.0,53,32.82271285584914
BK1203,Kensington,Brooklyn,2024-02,2024-02-01,1461.0,53,28.39193811864748
BK1203,Kensington,Brooklyn,2024-03,2024-03-01,1538.0,53,29.88829625357962
BK1203,Kensington,Brooklyn,2024-04,2024-04-01,1636.0,53,31.79275206167507
BK1203,Kensington,Brooklyn,2024-05,2024-05-01,1928.0,53,37.46725304089825
BK1203,Kensington,Brooklyn,2024-06,2024-06-01,1406.0,53,27.32311087941024
BK1203,Kensington,Brooklyn,2024-07,2024-07-01,1334.0,53,25.92391885713603
BK1203,Kensington,Brooklyn,2024-08,2024-08-01,1423.0,53,27.653475662447207
BK1203,Kensington,Brooklyn,2024-09,2024-09-01,1775.0,53,34.49396999356556
BK1203,Kensington,Brooklyn,2024-10,2024-10-01,1834.0,53,35.64053012292914
BK1203,Kensington,Brooklyn,2024-11,2024-11-01,1657.0,53,32.200849734838386
BK1203,Kensington,Brooklyn,2024-12,2024-12-01,1715.0,53,33.32797664167038
BK1203,Kensington,Brooklyn,2025-01,2025-01-01,1489.0,53,28.936068349531897
BK1203,Kensington,Brooklyn,2025-02,2025-02-01,1240.0,53,24.097195939166927
BK1203,Kensington,Brooklyn,2025-03,2025-03-01,1558.0,53,30.276960704211348
BK1203,Kensington,Brooklyn,2025-04,2025-04-01,1784.0,53,34.668868996349836
BK1203,Kensington,Brooklyn,2025-05,2025-05-01,1973.0,53,38.34174805481963
BK1203,Kensington,Brooklyn,2025-06,2025-06-01,1433.0,53,27.847807887763068
BK1203,Kensington,Brooklyn,2025-07,2025-07-01,1376.0,53,26.740114203462653
BK1203,Kensington,Brooklyn,2025-08,2025-08-01,1437.0,53,27.925540777889413
BK1203,Kensington,Brooklyn,2025-09,2025-09-01,1716.0,53,33.34740986420197
BK1203,Kensington,Brooklyn,2025-10,2025-10-01,1699.0,53,33.017045081165
BK1203,Kensington,Brooklyn,2025-11,2025-11-01,50.0,53,0.9716611265793115
BK1204,Mapleton-Midwood (West),Brooklyn,2022-03,2022-03-01,1642.0,53,34.37650050621604
BK1204,Mapleton-Midwood (West),Brooklyn,2022-04,2022-04-01,1540.0,53,32.24105406794927
BK1204,Mapleton-Midwood (West),Brooklyn,2022-05,2022-05-01,2155.0,53,45.1165399457342
BK1204,Mapleton-Midwood (West),Brooklyn,2022-06,2022-06-01,1508.0,53,31.57111008731656
BK1204,Mapleton-Midwood (West),Brooklyn,2022-07,2022-07-01,1377.0,53,28.828526916601394
BK1204,Mapleton-Midwood (West),Brooklyn,2022-08,2022-08-01,1308.0,53,27.383960208362108
BK1204,Mapleton-Midwood (West),Brooklyn,2022-09,2022-09-01,1827.0,53,38.24961414424891
BK1204,Mapleton-Midwood (West),Brooklyn,2022-10,2022-10-01,2066.0,53,43.253258249599476
BK1204,Mapleton-Midwood (West),Brooklyn,2022-11,2022-11-01,1706.0,53,35.716388467481465
BK1204,Mapleton-Midwood (West),Brooklyn,2022-12,2022-12-01,1329.0,53,27.823610945652323
BK1204,Mapleton-Midwood (West),Brooklyn,2023-01,2023-01-01,1378.0,53,28.849462665996164
BK1204,Mapleton-Midwood (West),Brooklyn,2023-02,2023-02-01,1594.0,53,33.37158453526697
BK1204,Mapleton-Midwood (West),Brooklyn,2023-03,2023-03-01,1633.0,53,34.18807876166309
BK1204,Mapleton-Midwood (West),Brooklyn,2023-04,2023-04-01,1914.0,53,40.07102434159409
BK1204,Mapleton-Midwood (West),Brooklyn,2023-05,2023-05-01,1931.0,53,40.42693208130522
BK1204,Mapleton-Midwood (West),Brooklyn,2023-06,2023-06-01,1760.0,53,36.84691893479916
BK1204,Mapleton-Midwood (West),Brooklyn,2023-07,2023-07-01,1442.0,53,30.18935062726159
BK1204,Mapleton-Midwood (West),Brooklyn,2023-08,2023-08-01,1449.0,53,30.335900873024993
BK1204,Mapleton-Midwood (West),Brooklyn,2023-09,2023-09-01,1753.0,53,36.70036868903576
BK1204,Mapleton-Midwood (West),Brooklyn,2023-10,2023-10-01,2030.0,53,42.49957127138767
BK1204,Mapleton-Midwood (West),Brooklyn,2023-11,2023-11-01,1857.0,53,38.87768662609207
BK1204,Mapleton-Midwood (West),Brooklyn,2023-12,2023-12-01,1815.0,53,37.99838515151164
BK1204,Mapleton-Midwood (West),Brooklyn,2024-01,2024-01-01,1689.0,53,35.36048072777034
BK1204,Mapleton-Midwood (West),Brooklyn,2024-02,2024-02-01,1461.0,53,30.58712986576226
BK1204,Mapleton-Midwood (West),Brooklyn,2024-03,2024-03-01,1538.0,53,32.199182569159724
BK1204,Mapleton-Midwood (West),Brooklyn,2024-04,2024-04-01,1636.0,53,34.250886009847406
BK1204,Mapleton-Midwood (West),Brooklyn,2024-05,2024-05-01,1928.0,53,40.364124833120904
BK1204,Mapleton-Midwood (West),Brooklyn,2024-06,2024-06-01,1406.0,53,29.435663649049786
BK1204,Mapleton-Midwood (West),Brooklyn,2024-07,2024-07-01,1334.0,53,27.928289692626187
BK1204,Mapleton-Midwood (West),Brooklyn,2024-08,2024-08-01,1423.0,53,29.791571388760918
BK1204,Mapleton-Midwood (West),Brooklyn,2024-09,2024-09-01,1775.0,53,37.16095517572075
BK1204,Mapleton-Midwood (West),Brooklyn,2024-10,2024-10-01,1834.0,53,38.39616439001231
BK1204,Mapleton-Midwood (West),Brooklyn,2024-11,2024-11-01,1657.0,53,34.69053674713762
BK1204,Mapleton-Midwood (West),Brooklyn,2024-12,2024-12-01,1715.0,53,35.90481021203441
BK1204,Mapleton-Midwood (West),Brooklyn,2025-01,2025-01-01,1489.0,53,31.173330848815883
BK1204,Mapleton-Midwood (West),Brooklyn,2025-02,2025-02-01,1240.0,53,25.960329249517592
BK1204,Mapleton-Midwood (West),Brooklyn,2025-03,2025-03-01,1558.0,53,32.61789755705517
BK1204,Mapleton-Midwood (West),Brooklyn,2025-04,2025-04-01,1784.0,53,37.3493769202737
BK1204,Mapleton-Midwood (West),Brooklyn,2025-05,2025-05-01,1973.0,53,41.306233555885655
BK1204,Mapleton-Midwood (West),Brooklyn,2025-06,2025-06-01,1433.0,53,30.00092888270864
BK1204,Mapleton-Midwood (West),Brooklyn,2025-07,2025-07-01,1376.0,53,28.80759116720662
BK1204,Mapleton-Midwood (West),Brooklyn,2025-08,2025-08-01,1437.0,53,30.08467188028773
BK1204,Mapleton-Midwood (West),Brooklyn,2025-09,2025-09-01,1716.0,53,35.925745961429186
BK1204,Mapleton-Midwood (West),Brooklyn,2025-10,2025-10-01,1699.0,53,35.56983822171806
BK1204,Mapleton-Midwood (West),Brooklyn,2025-11,2025-11-01,50.0,53,1.0467874697386126
BK1301,Gravesend (South),Brooklyn,2022-03,2022-03-01,1642.0,53,33.180540869257804
BK1301,Gravesend (South),Brooklyn,2022-04,2022-04-01,1540.0,53,31.11938668614922
BK1301,Gravesend (South),Brooklyn,2022-05,2022-05-01,2155.0,53,43.54693396665686
BK1301,Gravesend (South),Brooklyn,2022-06,2022-06-01,1508.0,53,30.47275007968378
BK1301,Gravesend (South),Brooklyn,2022-07,2022-07-01,1377.0,53,27.825581471965894
BK1301,Gravesend (South),Brooklyn,2022-08,2022-08-01,1308.0,53,26.43127128927479
