nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
BK0101,2020-05-07,17.0,5.6,0.0,23.8
BK0101,2020-05-08,11.1,5.8,8.6,14.6
BK0101,2020-05-09,8.4,0.6,2.8,36.7
BK0101,2020-05-10,16.1,2.7,0.0,31.7
BK0101,2020-05-11,14.6,6.1,2.9,28.1
BK0101,2020-05-12,14.7,4.8,0.0,31.6
BK0101,2020-05-13,16.1,2.5,0.0,27.9
BK0101,2020-05-14,16.2,4.8,0.0,21.7
BK0101,2020-05-15,27.4,12.4,2.9,22.1
BK0101,2020-05-16,23.5,15.1,1.2,21.6
BK0101,2020-05-17,17.0,10.2,0.0,18.3
BK0101,2020-05-18,20.7,10.2,0.0,17.8
BK0101,2020-05-19,18.9,10.6,0.0,32.0
BK0101,2020-05-20,17.8,8.7,0.0,19.7
BK0101,2020-05-21,16.6,5.9,0.0,17.4
BK0101,2020-05-22,22.8,11.9,2.8,19.9
BK0101,2020-05-23,20.4,12.0,12.6,26.9
BK0101,2020-05-24,18.9,9.9,0.0,18.9
BK0101,2020-05-25,20.0,12.6,0.1,13.8
BK0101,2020-05-26,21.8,13.5,0.1,15.6
BK0101,2020-05-27,22.5,14.4,0.1,18.5
BK0101,2020-05-28,23.2,16.0,1.6,27.8
BK0101,2020-05-29,24.1,17.1,0.5,22.0
BK0101,2020-05-30,26.9,17.9,6.1,21.6
BK0101,2020-05-31,21.3,12.9,0.0,31.8
BK0101,2020-06-01,20.5,9.2,0.0,25.3
BK0101,2020-06-02,23.1,12.6,0.2,24.9
BK0101,2020-06-03,29.8,15.3,7.6,22.1
BK0101,2020-06-04,29.5,17.1,0.0,21.0
BK0101,2020-06-05,24.6,19.7,21.2,16.3
BK0101,2020-06-06,30.0,20.6,4.0,23.5
BK0101,2020-06-07,25.0,15.9,0.0,25.4
BK0101,2020-06-08,25.7,13.8,0.0,17.8
BK0101,2020-06-09,30.1,14.7,0.0,22.6
BK0101,2020-06-10,27.8,19.5,0.1,28.0
BK0101,2020-06-11,28.2,21.2,25.7,24.7
BK0101,2020-06-12,29.3,19.2,0.0,20.5
BK0101,2020-06-13,23.7,15.2,0.0,22.9
BK0101,2020-06-14,22.3,12.1,0.0,19.9
BK0101,2020-06-15,23.9,14.6,0.0,18.4
BK0101,2020-06-16,25.3,14.3,0.0,22.2
BK0101,2020-06-17,25.4,14.5,0.0,18.3
BK0101,2020-06-18,24.5,17.8,0.8,16.1
BK0101,2020-06-19,25.3,18.7,0.6,18.4
BK0101,2020-06-20,27.8,19.4,0.1,19.5
BK0101,2020-06-21,28.8,20.0,0.0,18.8
BK0101,2020-06-22,31.9,21.0,0.0,22.3
BK0101,2020-06-23,29.0,21.5,0.1,27.8
BK0101,2020-06-24,31.8,22.7,0.1,27.4
BK0101,2020-06-25,29.9,19.9,0.0,23.0
BK0101,2020-06-26,31.3,20.0,0.0,18.4
BK0101,2020-06-27,28.0,20.0,4.6,24.5
BK0101,2020-06-28,29.5,21.2,2.1,21.3
BK0101,2020-06-29,30.1,20.6,0.6,22.7
BK0101,2020-06-30,25.9,19.1,2.3,13.4
BK0101,2020-07-01,26.9,19.9,5.8,12.8
BK0101,2020-07-02,32.1,20.6,0.0,11.5
BK0101,2020-07-03,32.3,22.1,10.6,12.1
BK0101,2020-07-04,29.2,20.4,6.7,16.9
BK0101,2020-07-05,32.9,21.8,0.1,21.6
BK0101,2020-07-06,34.0,21.6,0.0,21.2
BK0101,2020-07-07,27.4,22.2,1.1,21.6
BK0101,2020-07-08,28.7,23.0,1.2,23.1
BK0101,2020-07-09,30.5,22.3,0.0,20.6
BK0101,2020-07-10,24.6,22.6,29.4,37.7
BK0101,2020-07-11,28.5,22.9,8.2,31.4
BK0101,2020-07-12,31.7,21.1,0.0,22.5
BK0101,2020-07-13,31.5,21.9,0.6,15.9
BK0101,2020-07-14,28.9,20.1,0.0,15.4
BK0101,2020-07-15,26.0,20.4,1.1,18.4
BK0101,2020-07-16,24.8,20.4,0.0,21.8
BK0101,2020-07-17,28.8,20.4,5.5,19.2
BK0101,2020-07-18,33.8,21.9,0.0,16.8
BK0101,2020-07-19,34.3,22.9,0.0,29.4
BK0101,2020-07-20,37.6,26.0,0.0,21.0
BK0101,2020-07-21,33.6,22.8,0.0,21.1
BK0101,2020-07-22,33.5,25.0,3.2,22.7
BK0101,2020-07-23,31.0,23.6,8.0,18.3
BK0101,2020-07-24,26.1,23.5,8.8,18.1
BK0101,2020-07-25,29.9,22.1,0.1,15.6
BK0101,2020-07-26,35.0,23.5,0.0,22.1
BK0101,2020-07-27,36.5,21.5,0.0,18.2
BK0101,2020-07-28,35.3,25.6,2.2,20.2
BK0101,2020-07-29,32.1,23.7,0.0,19.5
BK0101,2020-07-30,33.0,23.7,0.0,20.4
BK0101,2020-07-31,26.5,22.4,14.1,11.5
BK0101,2020-08-01,30.0,21.2,0.0,20.2
BK0101,2020-08-02,28.7,23.9,4.1,23.3
BK0101,2020-08-03,31.1,24.0,2.1,21.1
BK0101,2020-08-04,27.0,23.2,18.4,63.8
BK0101,2020-08-05,30.9,22.0,0.8,19.7
BK0101,2020-08-06,25.5,19.1,2.0,14.4
BK0101,2020-08-07,27.8,21.6,2.6,13.5
BK0101,2020-08-08,26.8,21.0,17.3,13.1
BK0101,2020-08-09,28.8,21.2,0.4,21.1
BK0101,2020-08-10,31.8,22.7,0.0,18.1
BK0101,2020-08-11,29.5,24.1,0.0,25.0
BK0101,2020-08-12,30.9,23.2,2.9,12.8
BK0101,2020-08-13,26.4,23.4,14.4,13.2
BK0101,2020-08-14,30.0,22.4,0.0,17.9
BK0101,2020-08-15,29.4,20.5,0.0,17.9
BK0101,2020-08-16,21.5,18.9,13.6,25.8
BK0101,2020-08-17,25.2,16.8,6.3,23.3
BK0101,2020-08-18,28.7,18.4,3.0,13.4
BK0101,2020-08-19,24.0,19.6,7.0,14.1
BK0101,2020-08-20,25.9,17.2,0.4,13.0
BK0101,2020-08-21,28.7,18.5,0.0,19.9
BK0101,2020-08-22,30.5,21.5,1.5,17.3
BK0101,2020-08-23,28.7,20.8,0.0,17.2
BK0101,2020-08-24,31.5,22.0,0.5,16.4
BK0101,2020-08-25,34.5,22.9,0.3,30.5
BK0101,2020-08-26,27.4,19.5,0.0,25.6
BK0101,2020-08-27,35.0,19.8,2.5,30.8
BK0101,2020-08-28,32.5,21.1,0.9,22.0
BK0101,2020-08-29,25.5,22.6,21.1,21.9
BK0101,2020-08-30,25.9,18.4,0.1,26.8
BK0101,2020-08-31,23.5,15.6,0.0,13.5
BK0101,2020-09-01,25.1,20.0,0.3,18.4
BK0101,2020-09-02,25.5,19.9,10.6,15.9
BK0101,2020-09-03,29.5,23.3,21.5,22.6
BK0101,2020-09-04,29.1,20.0,0.0,18.1
BK0101,2020-09-05,25.6,16.8,0.0,17.4
BK0101,2020-09-06,26.8,17.0,0.0,21.0
BK0101,2020-09-07,25.5,17.7,0.0,24.3
BK0101,2020-09-08,27.5,17.3,0.0,17.4
BK0101,2020-09-09,27.1,19.4,0.5,12.3
BK0101,2020-09-10,27.4,22.2,15.6,13.7
BK0101,2020-09-11,25.0,17.7,0.7,20.8
BK0101,2020-09-12,21.4,15.8,0.0,17.9
BK0101,2020-09-13,23.3,16.0,0.6,20.7
BK0101,2020-09-14,25.2,15.9,0.0,21.1
BK0101,2020-09-15,19.1,11.3,0.0,19.4
BK0101,2020-09-16,21.9,12.1,0.0,26.0
BK0101,2020-09-17,22.5,16.9,0.0,16.3
BK0101,2020-09-18,21.2,14.6,0.0,25.6
BK0101,2020-09-19,17.5,9.4,0.0,27.0
BK0101,2020-09-20,17.2,9.4,0.0,21.2
BK0101,2020-09-21,18.8,8.4,0.0,19.1
BK0101,2020-09-22,23.1,9.0,0.0,21.9
BK0101,2020-09-23,27.3,12.2,0.0,24.7
BK0101,2020-09-24,25.1,13.1,0.0,16.7
BK0101,2020-09-25,25.3,13.9,0.0,13.8
BK0101,2020-09-26,23.4,15.9,0.4,18.5
BK0101,2020-09-27,25.8,18.1,0.2,17.5
BK0101,2020-09-28,24.2,19.8,1.1,23.6
BK0101,2020-09-29,23.5,18.9,11.4,24.9
BK0101,2020-09-30,21.6,16.0,31.7,35.6
BK0101,2020-10-01,22.2,14.3,0.0,17.6
BK0101,2020-10-02,18.2,13.2,4.4,17.2
BK0101,2020-10-03,18.6,9.8,0.0,12.5
BK0101,2020-10-04,18.8,9.6,0.3,11.6
BK0101,2020-10-05,20.0,11.1,0.0,13.7
BK0101,2020-10-06,20.2,12.3,0.4,19.2
BK0101,2020-10-07,24.9,13.6,0.2,31.4
BK0101,2020-10-08,18.0,10.7,0.0,29.1
BK0101,2020-10-09,18.8,9.2,0.0,21.5
BK0101,2020-10-10,24.0,13.8,0.0,25.4
BK0101,2020-10-11,19.6,15.1,0.5,21.2
BK0101,2020-10-12,14.8,11.6,24.3,25.1
BK0101,2020-10-13,15.2,13.1,6.9,29.8
BK0101,2020-10-14,20.5,9.2,0.0,18.9
BK0101,2020-10-15,21.0,11.4,0.0,32.5
BK0101,2020-10-16,17.6,10.4,22.7,22.4
BK0101,2020-10-17,15.3,6.8,5.2,22.1
BK0101,2020-10-18,17.0,6.5,0.0,25.0
BK0101,2020-10-19,18.0,10.4,0.0,16.0
BK0101,2020-10-20,21.4,13.2,0.0,10.5
BK0101,2020-10-21,19.8,14.5,0.6,14.1
BK0101,2020-10-22,21.3,16.9,0.0,11.2
BK0101,2020-10-23,20.5,16.3,0.3,14.2
BK0101,2020-10-24,21.2,10.3,0.4,21.6
BK0101,2020-10-25,10.9,6.8,1.6,17.3
BK0101,2020-10-26,16.8,11.3,0.8,20.1
BK0101,2020-10-27,15.4,11.9,0.6,15.2
BK0101,2020-10-28,16.4,11.4,3.0,13.5
BK0101,2020-10-29,12.7,8.8,35.6,31.7
BK0101,2020-10-30,8.5,2.8,19.0,33.4
BK0101,2020-10-31,7.6,0.3,0.0,15.2
BK0101,2020-11-01,13.9,4.7,9.4,29.7
BK0101,2020-11-02,6.8,3.0,0.2,43.9
BK0101,2020-11-03,11.9,4.1,0.0,28.2
BK0101,2020-11-04,16.1,3.4,0.0,19.9
BK0101,2020-11-05,18.6,6.9,0.0,17.9
BK0101,2020-11-06,20.1,9.5,0.0,16.6
BK0101,2020-11-07,21.4,8.2,0.0,12.9
BK0101,2020-11-08,21.9,8.2,0.0,10.1
BK0101,2020-11-09,21.4,8.8,0.0,10.3
BK0101,2020-11-10,20.4,10.8,0.0,15.2
BK0101,2020-11-11,22.0,15.4,15.3,18.8
BK0101,2020-11-12,18.8,8.6,12.1,26.0
BK0101,2020-11-13,10.8,6.8,4.1,15.6
BK0101,2020-11-14,11.1,4.2,0.0,19.2
BK0101,2020-11-15,17.2,3.0,5.9,48.7
BK0101,2020-11-16,11.3,4.8,0.2,26.0
BK0101,2020-11-17,8.6,2.5,0.6,23.4
BK0101,2020-11-18,2.1,-2.0,0.0,26.7
BK0101,2020-11-19,7.2,-2.0,0.0,21.6
BK0101,2020-11-20,14.4,5.2,0.0,20.2
BK0101,2020-11-21,15.8,6.0,0.0,17.8
BK0101,2020-11-22,12.8,4.5,0.3,23.0
BK0101,2020-11-23,14.4,4.9,15.3,32.3
BK0101,2020-11-24,8.4,3.1,0.0,17.7
BK0101,2020-11-25,11.5,3.5,0.4,16.3
BK0101,2020-11-26,17.0,9.5,15.5,22.5
BK0101,2020-11-27,15.9,6.7,0.0,14.7
BK0101,2020-11-28,13.1,4.9,0.0,19.4
BK0101,2020-11-29,10.6,2.0,0.0,13.0
BK0101,2020-11-30,16.6,5.1,33.8,54.1
BK0101,2020-12-01,14.8,3.3,1.3,29.8
BK0101,2020-12-02,6.9,1.7,0.0,31.1
BK0101,2020-12-03,9.6,0.3,0.0,19.7
BK0101,2020-12-04,11.2,4.5,4.8,20.1
BK0101,2020-12-05,7.4,3.4,25.5,34.9
BK0101,2020-12-06,3.9,0.4,0.0,30.8
BK0101,2020-12-07,4.2,-1.6,0.0,15.8
BK0101,2020-12-08,3.5,-1.5,0.0,22.1
BK0101,2020-12-09,3.8,-2.0,0.4,22.5
BK0101,2020-12-10,9.3,0.9,0.0,20.9
BK0101,2020-12-11,11.1,0.6,0.0,14.0
BK0101,2020-12-12,13.3,3.2,1.6,17.4
BK0101,2020-12-13,14.9,5.7,0.7,20.3
BK0101,2020-12-14,4.6,1.6,6.8,16.8
BK0101,2020-12-15,3.8,-2.0,0.0,18.9
BK0101,2020-12-16,0.9,-4.3,12.7,34.5
BK0101,2020-12-17,1.2,-4.2,21.3,39.2
BK0101,2020-12-18,-2.0,-8.4,0.0,18.3
BK0101,2020-12-19,-1.4,-11.4,0.0,15.2
BK0101,2020-12-20,3.8,-6.7,0.9,9.4
BK0101,2020-12-21,2.9,-1.0,0.0,13.1
BK0101,2020-12-22,5.5,-1.5,0.0,22.6
BK0101,2020-12-23,5.2,-3.9,0.0,16.9
BK0101,2020-12-24,15.1,4.0,3.9,44.8
BK0101,2020-12-25,15.4,-0.9,41.5,61.2
BK0101,2020-12-26,-0.1,-4.8,0.0,27.1
BK0101,2020-12-27,2.5,-4.6,0.0,15.8
BK0101,2020-12-28,9.5,-0.7,0.0,20.9
BK0101,2020-12-29,3.6,-2.5,0.0,28.8
BK0101,2020-12-30,4.1,-3.8,0.0,22.6
BK0101,2020-12-31,8.7,0.6,9.9,28.3
BK0101,2021-01-01,4.1,-2.3,7.6,18.2
BK0101,2021-01-02,10.2,1.1,4.1,32.4
BK0101,2021-01-03,4.3,-1.1,6.2,22.1
BK0101,2021-01-04,6.4,0.6,1.5,19.2
BK0101,2021-01-05,5.2,0.9,0.0,13.1
BK0101,2021-01-06,4.8,-0.9,0.0,22.2
BK0101,2021-01-07,6.0,-1.9,0.0,17.4
BK0101,2021-01-08,5.1,-3.5,0.0,21.6
BK0101,2021-01-09,2.0,-4.2,0.0,28.9
BK0101,2021-01-10,4.8,-3.0,0.0,18.2
BK0101,2021-01-11,2.0,-4.8,0.0,9.7
BK0101,2021-01-12,5.6,-3.5,0.0,10.1
BK0101,2021-01-13,6.1,-3.5,0.0,16.3
BK0101,2021-01-14,8.8,-0.6,0.0,10.8
BK0101,2021-01-15,8.1,-1.1,3.5,26.7
BK0101,2021-01-16,8.3,2.0,22.4,41.9
BK0101,2021-01-17,7.4,-0.1,0.0,33.1
BK0101,2021-01-18,6.8,-0.1,0.0,24.2
BK0101,2021-01-19,4.9,-1.5,0.0,27.7
BK0101,2021-01-20,4.6,-3.5,0.8,30.7
BK0101,2021-01-21,5.4,-4.9,0.0,21.4
BK0101,2021-01-22,6.8,-0.9,0.0,27.9
BK0101,2021-01-23,-0.3,-4.4,0.0,35.4
BK0101,2021-01-24,0.3,-5.6,0.0,25.2
BK0101,2021-01-25,3.2,-5.2,0.0,15.1
BK0101,2021-01-26,1.9,-1.5,4.2,15.9
BK0101,2021-01-27,4.3,-2.1,0.9,23.7
BK0101,2021-01-28,0.4,-6.3,0.0,33.2
BK0101,2021-01-29,-4.2,-9.1,0.0,39.1
BK0101,2021-01-30,0.8,-9.1,0.0,20.1
BK0101,2021-01-31,-2.7,-7.8,2.2,19.0
BK0101,2021-02-01,1.0,-3.7,38.4,47.4
BK0101,2021-02-02,2.0,-1.6,4.2,42.1
BK0101,2021-02-03,1.4,-2.2,0.1,22.5
BK0101,2021-02-04,3.0,-4.8,0.0,20.0
BK0101,2021-02-05,4.2,-4.6,1.9,23.8
BK0101,2021-02-06,4.0,-7.0,0.0,26.5
BK0101,2021-02-07,0.6,-5.4,8.7,26.0
BK0101,2021-02-08,-3.8,-11.2,0.0,24.2
BK0101,2021-02-09,1.8,-10.3,2.0,18.6
BK0101,2021-02-10,-0.2,-10.6,0.1,14.4
BK0101,2021-02-11,0.4,-6.3,4.8,14.8
BK0101,2021-02-12,-2.6,-12.7,0.0,15.9
BK0101,2021-02-13,-2.5,-7.5,1.3,16.9
BK0101,2021-02-14,2.0,-2.3,0.5,15.3
BK0101,2021-02-15,1.0,-2.1,1.3,16.8
BK0101,2021-02-16,9.1,-0.1,25.4,31.5
BK0101,2021-02-17,-0.2,-6.2,0.0,23.4
BK0101,2021-02-18,-1.9,-4.1,12.9,20.0
BK0101,2021-02-19,-0.2,-3.0,5.4,17.1
BK0101,2021-02-20,0.1,-5.3,0.0,19.0
BK0101,2021-02-21,0.8,-9.9,0.0,16.6
BK0101,2021-02-22,2.9,-8.4,14.1,23.5
BK0101,2021-02-23,6.8,-1.9,0.6,24.3
BK0101,2021-02-24,10.2,-0.6,0.0,26.3
BK0101,2021-02-25,8.0,-0.5,0.0,26.0
BK0101,2021-02-26,6.2,-2.8,0.0,14.5
BK0101,2021-02-27,12.6,2.0,10.5,24.3
BK0101,2021-02-28,8.1,0.6,4.6,18.7
BK0101,2021-03-01,9.2,1.7,8.4,38.0
BK0101,2021-03-02,0.3,-6.8,0.0,34.7
BK0101,2021-03-03,10.7,-2.8,0.0,22.3
BK0101,2021-03-04,5.8,-2.6,0.0,33.6
BK0101,2021-03-05,2.2,-6.2,0.0,30.4
BK0101,2021-03-06,1.5,-4.2,0.0,25.0
BK0101,2021-03-07,4.4,-5.4,0.0,16.6
BK0101,2021-03-08,5.9,-6.8,0.0,15.3
BK0101,2021-03-09,16.1,0.2,0.0,23.6
BK0101,2021-03-10,10.7,-1.0,0.0,19.2
BK0101,2021-03-11,17.0,3.0,0.0,17.8
BK0101,2021-03-12,18.9,10.5,0.5,25.3
BK0101,2021-03-13,8.9,-1.4,0.0,30.2
BK0101,2021-03-14,10.3,-0.9,0.0,40.1
BK0101,2021-03-15,2.8,-5.9,0.0,31.6
BK0101,2021-03-16,2.7,-4.1,0.1,15.3
BK0101,2021-03-17,8.1,0.5,0.0,12.8
BK0101,2021-03-18,8.1,4.1,16.6,26.6
BK0101,2021-03-19,5.4,-2.7,4.5,34.6
BK0101,2021-03-20,12.0,-3.2,0.0,15.3
BK0101,2021-03-21,14.9,-0.4,0.0,15.0
BK0101,2021-03-22,13.4,-0.7,0.0,15.2
BK0101,2021-03-23,16.2,2.2,0.0,13.6
BK0101,2021-03-24,13.9,4.6,27.1,20.0
BK0101,2021-03-25,18.7,9.0,1.8,17.4
BK0101,2021-03-26,25.4,9.6,2.4,39.6
BK0101,2021-03-27,17.2,6.6,0.0,21.9
BK0101,2021-03-28,18.1,7.8,16.5,31.5
BK0101,2021-03-29,11.6,4.1,0.3,37.6
BK0101,2021-03-30,12.4,0.9,0.0,28.3
BK0101,2021-03-31,15.6,7.8,17.7,29.4
BK0101,2021-04-01,11.4,3.1,8.7,29.9
BK0101,2021-04-02,3.5,-3.3,0.0,25.9
BK0101,2021-04-03,10.9,-2.3,0.0,16.3
BK0101,2021-04-04,16.1,3.3,0.0,18.3
BK0101,2021-04-05,18.2,5.6,0.0,27.7
BK0101,2021-04-06,18.5,4.7,0.0,20.8
BK0101,2021-04-07,20.2,6.1,1.1,16.8
BK0101,2021-04-08,18.1,5.5,0.0,18.0
BK0101,2021-04-09,12.8,5.3,0.0,16.6
BK0101,2021-04-10,16.7,8.1,1.0,16.4
BK0101,2021-04-11,15.4,9.0,24.5,25.3
BK0101,2021-04-12,9.6,6.9,14.7,23.8
BK0101,2021-04-13,18.0,5.8,4.9,15.9
BK0101,2021-04-14,20.4,6.3,0.1,20.1
BK0101,2021-04-15,13.0,7.7,17.1,20.6
BK0101,2021-04-16,12.0,4.1,2.0,25.6
BK0101,2021-04-17,12.1,5.2,0.5,17.2
BK0101,2021-04-18,15.2,5.2,0.0,16.2
BK0101,2021-04-19,17.0,6.1,0.4,15.3
BK0101,2021-04-20,21.7,6.6,0.0,26.5
BK0101,2021-04-21,17.0,4.0,2.5,30.0
BK0101,2021-04-22,8.4,1.4,0.0,35.1
BK0101,2021-04-23,15.8,2.1,0.0,33.4
BK0101,2021-04-24,20.0,4.9,0.0,26.6
BK0101,2021-04-25,16.7,8.7,13.6,19.2
BK0101,2021-04-26,14.0,3.8,0.0,27.8
BK0101,2021-04-27,14.4,4.3,0.0,17.1
BK0101,2021-04-28,26.0,8.6,0.0,17.6
BK0101,2021-04-29,21.3,12.2,3.4,25.8
BK0101,2021-04-30,19.4,7.8,0.8,39.8
BK0101,2021-05-01,17.5,5.1,0.0,32.2
BK0101,2021-05-02,26.9,11.0,0.0,24.1
BK0101,2021-05-03,16.6,11.8,7.5,15.8
BK0101,2021-05-04,22.7,11.3,13.2,21.9
BK0101,2021-05-05,15.5,11.1,8.6,21.9
BK0101,2021-05-06,17.5,8.9,0.0,23.3
BK0101,2021-05-07,16.7,7.7,0.0,17.6
BK0101,2021-05-08,12.2,8.0,1.8,18.3
BK0101,2021-05-09,16.7,5.9,8.4,20.9
BK0101,2021-05-10,15.2,8.6,4.0,20.3
BK0101,2021-05-11,16.9,8.2,0.3,26.4
BK0101,2021-05-12,18.1,5.8,0.1,21.1
BK0101,2021-05-13,19.2,7.0,0.0,15.0
BK0101,2021-05-14,22.2,7.6,0.0,15.5
BK0101,2021-05-15,22.9,8.9,0.0,14.1
BK0101,2021-05-16,21.9,10.3,0.0,20.8
BK0101,2021-05-17,23.3,10.3,0.0,18.4
BK0101,2021-05-18,26.7,11.3,0.0,15.0
BK0101,2021-05-19,29.9,13.4,0.0,22.5
BK0101,2021-05-20,22.4,13.2,0.0,20.1
BK0101,2021-05-21,23.0,11.8,0.0,21.5
BK0101,2021-05-22,31.8,16.5,0.0,22.7
BK0101,2021-05-23,33.0,19.8,0.0,25.5
BK0101,2021-05-24,19.9,14.1,0.0,21.5
BK0101,2021-05-25,20.6,13.1,0.0,27.3
BK0101,2021-05-26,28.1,17.5,0.6,27.2
BK0101,2021-05-27,28.9,18.8,2.8,23.7
BK0101,2021-05-28,19.5,10.7,22.2,27.8
BK0101,2021-05-29,11.4,9.1,27.7,32.9
BK0101,2021-05-30,12.2,8.8,12.8,29.7
BK0101,2021-05-31,20.5,9.8,0.9,21.4
BK0101,2021-06-01,23.8,10.6,0.0,19.1
BK0101,2021-06-02,21.6,13.2,0.0,17.8
BK0101,2021-06-03,22.5,13.6,8.9,15.1
BK0101,2021-06-04,25.2,17.9,6.8,17.9
BK0101,2021-06-05,32.0,16.8,0.0,20.1
BK0101,2021-06-06,31.6,20.2,0.0,18.7
BK0101,2021-06-07,30.6,21.1,0.2,18.5
BK0101,2021-06-08,30.4,21.9,2.8,16.3
BK0101,2021-06-09,31.0,22.0,1.0,12.5
BK0101,2021-06-10,26.8,16.7,0.0,23.1
BK0101,2021-06-11,21.1,15.2,0.9,14.9
BK0101,2021-06-12,21.5,16.1,0.5,14.5
BK0101,2021-06-13,23.9,14.8,0.1,19.1
BK0101,2021-06-14,21.4,17.5,17.2,23.3
BK0101,2021-06-15,25.9,17.8,0.9,18.9
BK0101,2021-06-16,23.6,15.5,0.0,21.7
BK0101,2021-06-17,24.5,12.4,0.0,15.4
BK0101,2021-06-18,27.1,13.8,0.0,27.2
BK0101,2021-06-19,32.5,19.8,2.4,21.9
BK0101,2021-06-20,29.5,17.8,0.1,21.7
BK0101,2021-06-21,27.6,21.8,0.5,28.9
BK0101,2021-06-22,25.5,15.8,9.2,24.6
BK0101,2021-06-23,23.8,12.7,0.0,18.2
BK0101,2021-06-24,23.1,15.1,0.0,21.2
BK0101,2021-06-25,24.9,16.5,0.0,22.9
BK0101,2021-06-26,26.0,18.9,1.0,25.3
BK0101,2021-06-27,28.5,21.9,0.5,23.2
BK0101,2021-06-28,32.5,23.0,0.0,24.3
BK0101,2021-06-29,34.2,24.4,0.2,24.5
BK0101,2021-06-30,36.0,25.5,0.1,20.3
BK0101,2021-07-01,29.4,22.0,24.4,13.2
BK0101,2021-07-02,24.4,20.6,24.6,11.5
BK0101,2021-07-03,19.7,16.2,20.4,23.8
BK0101,2021-07-04,24.9,16.3,1.6,11.9
BK0101,2021-07-05,26.2,18.0,0.5,20.5
BK0101,2021-07-06,33.2,22.1,0.9,27.5
BK0101,2021-07-07,31.4,22.5,0.9,18.4
BK0101,2021-07-08,28.1,21.6,10.1,24.2
BK0101,2021-07-09,30.0,22.5,38.3,34.1
BK0101,2021-07-10,26.0,21.1,2.0,15.7
BK0101,2021-07-11,25.0,20.5,3.0,18.0
BK0101,2021-07-12,28.6,22.4,6.7,13.0
BK0101,2021-07-13,26.2,21.1,1.7,14.5
BK0101,2021-07-14,30.1,21.7,0.5,16.3
BK0101,2021-07-15,29.9,22.1,0.0,14.1
BK0101,2021-07-16,31.5,23.8,0.1,16.9
BK0101,2021-07-17,31.0,23.9,4.6,17.6
BK0101,2021-07-18,28.7,23.3,14.5,21.4
BK0101,2021-07-19,27.8,21.0,0.5,12.8
BK0101,2021-07-20,31.2,21.4,0.0,16.9
BK0101,2021-07-21,28.4,21.6,4.9,14.4
BK0101,2021-07-22,27.1,18.2,0.0,16.3
BK0101,2021-07-23,26.4,17.4,0.0,11.8
BK0101,2021-07-24,26.9,18.6,0.0,17.3
BK0101,2021-07-25,27.4,20.6,7.9,22.6
BK0101,2021-07-26,32.2,22.1,0.0,13.4
BK0101,2021-07-27,30.9,20.1,0.0,20.4
BK0101,2021-07-28,27.6,20.5,0.8,17.2
BK0101,2021-07-29,25.6,20.6,32.4,30.0
BK0101,2021-07-30,28.5,19.3,0.0,26.0
BK0101,2021-07-31,25.9,14.6,0.0,18.7
BK0101,2021-08-01,24.9,17.6,0.3,22.0
BK0101,2021-08-02,27.6,17.7,0.0,20.5
BK0101,2021-08-03,24.8,16.5,0.0,12.2
BK0101,2021-08-04,24.9,19.4,0.7,13.4
BK0101,2021-08-05,27.4,17.8,0.4,14.1
BK0101,2021-08-06,29.7,18.4,0.0,19.8
BK0101,2021-08-07,30.2,20.3,0.0,26.4
BK0101,2021-08-08,23.0,19.5,14.1,20.0
BK0101,2021-08-09,26.6,20.7,1.0,20.2
BK0101,2021-08-10,27.4,20.6,4.5,19.6
BK0101,2021-08-11,30.7,23.2,2.0,23.7
BK0101,2021-08-12,34.5,23.2,0.0,22.7
BK0101,2021-08-13,34.7,25.1,0.0,19.1
BK0101,2021-08-14,31.5,24.5,6.7,17.9
BK0101,2021-08-15,28.1,20.5,0.0,17.7
BK0101,2021-08-16,27.3,20.0,0.0,18.4
BK0101,2021-08-17,27.0,22.4,1.3,21.3
BK0101,2021-08-18,27.6,22.0,0.7,26.4
BK0101,2021-08-19,30.9,24.0,6.1,28.0
BK0101,2021-08-20,27.2,22.3,1.4,12.7
BK0101,2021-08-21,27.6,22.1,0.7,15.3
BK0101,2021-08-22,24.1,22.7,61.3,21.1
BK0101,2021-08-23,28.8,22.3,29.7,30.8
BK0101,2021-08-24,31.4,22.1,0.0,15.0
BK0101,2021-08-25,31.5,20.5,0.0,9.8
BK0101,2021-08-26,31.9,22.9,0.3,15.5
BK0101,2021-08-27,33.0,24.0,0.7,11.2
BK0101,2021-08-28,26.4,19.9,5.1,25.4
BK0101,2021-08-29,24.9,18.9,0.8,13.0
BK0101,2021-08-30,28.3,22.1,8.5,17.5
BK0101,2021-08-31,29.2,20.9,0.0,18.1
BK0101,2021-09-01,23.2,20.8,90.6,38.1
BK0101,2021-09-02,24.8,15.2,22.9,45.2
BK0101,2021-09-03,22.2,14.2,0.0,17.1
BK0101,2021-09-04,25.1,14.9,0.0,16.4
BK0101,2021-09-05,24.0,17.2,0.6,19.2
BK0101,2021-09-06,27.4,19.6,0.0,21.3
BK0101,2021-09-07,26.2,16.5,0.0,14.8
BK0101,2021-09-08,26.2,19.9,0.4,30.1
BK0101,2021-09-09,23.0,20.2,21.4,21.1
BK0101,2021-09-10,23.3,16.5,0.0,25.3
BK0101,2021-09-11,24.0,13.9,0.0,17.9
BK0101,2021-09-12,29.5,18.6,0.0,25.4
