unique_key,created_date,closed_date,complaint_type,descriptor,incident_zip,latitude,longitude,borough,community_board,bbl
53523919,2022-03-03T11:59:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53514126,2022-03-03T12:02:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53544091,2022-03-03T12:02:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53523702,2022-03-03T12:11:00.000,2022-03-04T15:45:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",10009,40.72255931043651,-73.97995576978641,MANHATTAN,03 MANHATTAN,1003740002
53518899,2022-03-03T12:45:00.000,2022-03-08T14:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10025,40.80180069248254,-73.96107743720668,MANHATTAN,07 MANHATTAN,
53528901,2022-03-03T13:42:00.000,2022-03-04T14:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10009,40.725970986980734,-73.97963003645071,MANHATTAN,03 MANHATTAN,1003910007
53529012,2022-03-03T13:52:00.000,2022-03-03T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10452,40.84414044509894,-73.91852358083906,BRONX,04 BRONX,2028720281
53537328,2022-03-03T15:09:00.000,2022-03-07T15:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10472,40.82463397611201,-73.87826018108987,BRONX,09 BRONX,2037130053
53528953,2022-03-03T15:48:00.000,2022-03-04T12:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10055,40.75858559418481,-73.97341872806271,MANHATTAN,05 MANHATTAN,1012880027
53514175,2022-03-03T16:24:00.000,2022-03-04T13:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11411,40.69783346257031,-73.74488751459688,QUEENS,13 QUEENS,4110810018
53514009,2022-03-03T16:52:00.000,2022-03-04T09:15:00.000,Air Quality,"Air: Odor, Sweet From Unknown Source (AZ1)",10022,40.75640595840166,-73.96245030856217,MANHATTAN,06 MANHATTAN,1013660039
53544517,2022-03-03T17:45:00.000,2022-03-04T13:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53539280,2022-03-03T17:48:00.000,2022-03-04T05:19:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53534281,2022-03-03T17:51:00.000,2022-03-04T05:19:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
